song_id,sheet,artist,title,duration_sec,key,tempo_bpm,release_date,has_chords,n_sections,release_year,total_measures,borrowed_ratio,unmatched_ratio,rest_ratio,chord_change_rate,key_mismatch_suspect,mode_major,mode_minor,gen_3.5세대,gen_3세대,gen_4세대,grp_걸그룹,grp_보이그룹,duration_sec_scaled,tempo_bpm_scaled,n_sections_scaled,total_measures_scaled,borrowed_ratio_scaled,unmatched_ratio_scaled,rest_ratio_scaled,chord_change_rate_scaled
3세대 보이그룹::0074,3세대 보이그룹,워너원,봄바람,236.0,Eb,108.0,2018-11-19,True,6,2018,44.0,0.022727272727272728,0.0,0.0,0.8604651162790697,False,True,False,False,True,False,False,True,1.9335246916817688,-0.603542825418595,-0.46509324362978177,-0.5998428311686754,-0.7822203277155594,-0.3927941357821456,-0.17569083961954554,0.6640575140719454
3세대 걸그룹::0136,3세대 걸그룹,청하,벌써 12시,222.0,Ebm,102.0,2019-01-02,True,6,2019,44.0,0.0,0.0,0.0,0.6046511627906976,False,False,True,False,True,False,True,False,1.2892247028758028,-0.8986378794396338,-0.46509324362978177,-0.5998428311686754,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-0.39944840178461277
3세대 걸그룹::0154,3세대 걸그룹,에이핑크,응응,210.0,Fm,145.0,2019-01-07,True,9,2019,72.0,0.027777777777777776,0.0,0.0,0.6901408450704225,False,False,True,False,True,False,True,False,0.7369675696135464,1.216210007711144,1.5243055984769618,1.688583456915025,-0.7404693749162249,-0.3927941357821456,-0.17569083961954554,-0.04403861428325339
3세대 걸그룹::0043,3세대 걸그룹,여자친구,해야,217.0,F#m,174.0,2019-01-14,True,11,2019,88.0,0.19318181818181818,0.3409090909090909,0.0,0.8735632183908046,True,False,True,False,True,False,True,False,1.0591175640165293,2.642502768812831,2.8505714932147908,2.996255621534283,0.6268743292619835,5.224481858451878,-0.17569083961954554,0.7185107950301184
3.5세대::0016,3.5세대,ITZY,달라달라,195.0,A,125.0,2019-02-12,True,7,2019,56.0,0.07142857142857142,0.0,0.0,0.34545454545454546,False,True,False,True,False,False,False,False,0.04664615303572587,0.23255982764101477,0.1980397037391327,0.3809112922957677,-0.37962185429340434,-0.3927941357821456,-0.17569083961954554,-1.4770172057847284
3.5세대::0076,3.5세대,IZ*ONE,비올레타,200.0,Em,115.0,2019-04-01,True,6,2019,44.0,0.1590909090909091,0.0,0.0,1.0,False,False,True,True,False,False,False,False,0.27675329189499936,-0.25926526239404984,-0.46509324362978177,-0.5998428311686754,0.34505539786647493,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
3세대 걸그룹::0018,3세대 걸그룹,BLACKPINK,KILL THIS LOVE,189.0,Dm,132.0,2019-04-05,True,6,2019,48.0,0.25,0.0,0.0,0.3191489361702128,False,False,True,False,True,False,True,False,-0.22948241359540236,0.57683739066556,-0.46509324362978177,-0.27292479001386105,1.096572548254498,-0.3927941357821456,-0.17569083961954554,-1.5863786018798427
3세대 걸그룹::0019,3세대 걸그룹,BLACKPINK,Don't Know What To Do,201.0,A,130.0,2019-04-05,True,4,2019,32.0,0.09375,0.0,0.0,0.7096774193548387,False,True,False,False,True,False,True,False,0.3227747196668541,0.47847237265854703,-1.7913591383676106,-1.5805969546331184,-0.19509755397491654,-0.3927941357821456,-0.17569083961954554,0.0371815929952061
3세대 걸그룹::0059,3세대 걸그룹,트와이스,FANCY,216.0,Cm,132.0,2019-04-22,True,7,2019,52.0,0.038461538461538464,0.0,0.0,0.9803921568627451,False,False,True,False,True,False,True,False,1.0130961362446746,0.57683739066556,0.1980397037391327,0.05399325114095331,-0.6521500516868632,-0.3927941357821456,-0.17569083961954554,1.1626351537694048
3세대 걸그룹::0028,3세대 걸그룹,오마이걸,다섯 번째 계절,240.0,Bm,126.0,2019-05-08,True,9,2019,72.0,0.18055555555555555,0.06944444444444445,0.0,0.8732394366197183,False,False,True,False,True,False,True,False,2.1176104027691873,0.2817423366445212,1.5243055984769618,1.688583456915025,0.522496947263647,0.7514657889692298,-0.17569083961954554,0.7171647236985851
3세대 걸그룹::0084,3세대 걸그룹,레드벨벳,짐살라빔,194.0,F,128.0,2019-06-19,True,7,2019,52.0,0.36538461538461536,0.0,0.0,0.29411764705882354,False,True,False,False,True,False,True,False,0.0006247252638711651,0.3801073546515341,0.1980397037391327,0.05399325114095331,2.050421239131604,-0.3927941357821456,-0.17569083961954554,-1.6904422140810762
3세대 걸그룹::0138,3세대 걸그룹,청하,Snapping,220.0,G#m,105.0,2019-06-24,True,6,2019,48.0,0.16666666666666666,0.0,0.0,0.9787234042553191,False,False,True,False,True,False,True,False,1.1971818473320934,-0.7510903524291145,-0.46509324362978177,-0.27292479001386105,0.4076818270654768,-0.3927941357821456,-0.17569083961954554,1.1556975796226558
3세대 걸그룹::0044,3세대 걸그룹,여자친구,열대야,221.0,Ebm,112.0,2019-07-01,True,7,2019,56.0,0.03571428571428571,0.0,0.0,0.9818181818181818,False,False,True,False,True,False,True,False,1.2432032751039481,-0.4068127894045692,0.1980397037391327,0.3809112922957677,-0.6748607348029848,-0.3927941357821456,-0.17569083961954554,1.1685636262220813
3.5세대::0017,3.5세대,ITZY,ICY,192.0,Am,125.0,2019-07-29,True,7,2019,56.0,0.0,0.0,0.0,0.23636363636363636,False,False,True,True,False,False,False,False,-0.09141813027983824,0.23255982764101477,0.1980397037391327,0.3809112922957677,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-1.9305453484144675
3세대 걸그룹::0029,3세대 걸그룹,오마이걸,BUNGEE,177.0,Bb,128.0,2019-08-05,True,6,2019,44.0,0.18181818181818182,0.022727272727272728,0.0,0.7906976744186046,False,True,False,False,True,False,True,False,-0.7817395468576588,0.3801073546515341,-0.46509324362978177,-0.5998428311686754,0.5329346854634808,-0.01830906949987731,-0.17569083961954554,0.3740104461110658
3세대 걸그룹::0060,3세대 걸그룹,트와이스,Feel Special,224.0,Fm,129.0,2019-09-23,True,7,2019,56.0,0.16071428571428573,0.0,0.0,0.9454545454545454,False,False,True,False,True,False,True,False,1.3812675584195122,0.42928986365504057,0.1980397037391327,0.3809112922957677,0.3584753469805469,-0.3927941357821456,-0.17569083961954554,1.017387578678835
3세대 걸그룹::0110,3세대 걸그룹,마마무,HIP,195.0,Ebm,138.0,2019-11-14,True,7,2019,56.0,0.23214285714285715,0.0,0.0,0.6909090909090909,False,False,True,False,True,False,True,False,0.04664615303572587,0.8719324446865987,0.1980397037391327,0.3809112922957677,0.9489531079997078,-0.3927941357821456,-0.17569083961954554,-0.04084475412388887
3.5세대::0077,3.5세대,IZ*ONE,FIESTA,217.0,Bm,123.0,2020-02-17,True,6,2020,44.0,0.3409090909090909,0.045454545454545456,0.0,0.9069767441860465,False,False,True,True,False,False,False,False,1.0591175640165293,0.13419480963400182,-0.46509324362978177,-0.5998428311686754,1.8480896986425206,0.356175996782391,-0.17569083961954554,0.8574222260458648
3.5세대::0019,3.5세대,ITZY,THAT'S A NO NO,180.0,F#m,120.0,2020-03-09,True,7,2020,56.0,0.16071428571428573,0.0,0.0,0.6363636363636364,False,False,True,True,False,False,False,False,-0.6436752635420947,-0.013352717376517543,0.1980397037391327,0.3809112922957677,0.3584753469805469,-0.3927941357821456,-0.17569083961954554,-0.26760882543875836
3.5세대::0018,3.5세대,ITZY,WANNABE,192.0,F#m,122.0,2020-03-09,True,6,2020,48.0,0.10416666666666667,0.125,0.0,0.6382978723404256,False,False,True,True,False,False,False,False,-0.09141813027983824,0.08501230063049538,-0.46509324362978177,-0.27292479001386105,-0.10898621382628888,1.66687372877033,-0.17569083961954554,-0.25956754631411744
3세대 걸그룹::0153,3세대 걸그룹,에이핑크,덤더럼,207.0,G#m,115.0,2020-04-13,True,8,2020,64.0,0.03125,0.0,0.0,0.873015873015873,False,False,True,False,True,False,True,False,0.5989032862979823,-0.25926526239404984,0.8611726511080472,1.0347473746053963,-0.7117655948666823,-0.3927941357821456,-0.17569083961954554,0.7162352934934794
3세대 걸그룹::0143,3세대 걸그룹,에이프릴,LALALILALA,195.0,Gm,128.0,2020-04-22,True,10,2020,80.0,0.075,0.0,0.0,0.7721518987341772,False,False,True,False,True,False,True,False,0.04664615303572587,0.3801073546515341,2.1874385458458763,2.342419539224654,-0.3500979662424463,-0.3927941357821456,-0.17569083961954554,0.296909326779693
3세대 걸그룹::0030,3세대 걸그룹,오마이걸,살짝 설렜어,203.0,Am,124.0,2020-04-27,True,6,2020,48.0,0.0,0.0,0.0,1.0,False,False,True,False,True,False,True,False,0.4148175752105635,0.1833773186375083,-0.46509324362978177,-0.27292479001386105,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
3세대 걸그룹::0031,3세대 걸그룹,오마이걸,Dolphin,177.0,E,114.0,2020-04-27,True,7,2020,52.0,0.0,0.0,0.0,0.7647058823529411,False,True,False,False,True,False,True,False,-0.7817395468576588,-0.3084477713975563,0.1980397037391327,0.05399325114095331,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,0.26595369530211066
3세대 걸그룹::0061,3세대 걸그룹,트와이스,MORE & MORE,201.0,Dm,107.0,2020-06-01,True,7,2020,56.0,0.0,0.0,0.0,0.7454545454545455,False,False,True,False,True,False,True,False,0.3227747196668541,-0.6527253344221016,0.1980397037391327,0.3809112922957677,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,0.18591931719098062
3.5세대::0078,3.5세대,IZ*ONE,환상동화,191.0,Gm,103.0,2020-06-15,True,7,2020,56.0,0.0,0.0,0.0,0.9454545454545454,False,False,True,True,False,False,False,False,-0.13743955805169294,-0.8494553704361274,0.1980397037391327,0.3809112922957677,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.017387578678835
3세대 걸그룹::0147,3세대 걸그룹,에이프릴,Now or Never,212.0,A,119.0,2020-07-29,True,6,2020,48.0,0.0,0.0,0.0,0.5957446808510638,False,True,False,False,True,False,True,False,0.8290104251572559,-0.062535226380024,-0.46509324362978177,-0.27292479001386105,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-0.43647568705621437
3.5세대::0020,3.5세대,ITZY,Not shy,178.0,Dm,101.0,2020-08-17,True,6,2020,43.0,0.046511627906976744,0.13953488372093023,0.0,0.5238095238095238,False,False,True,True,False,False,False,False,-0.7357181190858041,-0.9478203884431403,-0.46509324362978177,-0.681572341457379,-0.5856024686024139,1.9063699920903852,-0.17569083961954554,-0.7355346868821395
3.5세대::0068,3.5세대,프로미스나인,Feel Good,223.0,Bbm,125.0,2020-09-16,True,6,2020,48.0,0.0,0.0,0.0,1.0,False,False,True,True,False,False,False,False,1.3352461306476575,0.23255982764101477,-0.46509324362978177,-0.27292479001386105,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
3세대 걸그룹::0020,3세대 걸그룹,BLACKPINK,Lovesick Girls,192.0,Ebm,128.0,2020-10-02,True,6,2020,48.0,0.0,0.020833333333333332,0.0,0.8085106382978723,False,False,True,False,True,False,True,False,-0.09141813027983824,0.3801073546515341,-0.46509324362978177,-0.27292479001386105,-0.9700996153125653,-0.04951615835673303,-0.17569083961954554,0.448065016654269
4세대 걸그룹::0021,4세대 걸그룹,STAYC,SO BAD,211.0,Gm,169.0,2020-11-12,True,8,2020,60.0,0.0,0.0,0.0,0.5423728813559322,False,False,True,False,False,True,True,False,0.7829889973854012,2.396590223795299,0.8611726511080472,0.7078293334505821,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-0.6583604737496914
4세대 걸그룹::0001,4세대 걸그룹,aespa,Black Mamba,175.0,Em,90.0,2020-11-17,True,6,2020,48.0,0.0,0.0,0.0,0.6170212765957447,False,False,True,False,False,True,True,False,-0.8737824024013682,-1.4888279874817114,-0.46509324362978177,-0.27292479001386105,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-0.3480216166851659
3.5세대::0079,3.5세대,IZ*ONE,Panorama,220.0,Am,126.0,2020-12-07,True,7,2020,56.0,0.08928571428571429,0.0,0.0,0.8727272727272727,False,False,True,True,False,False,False,False,1.1971818473320934,0.2817423366445212,0.1980397037391327,0.3809112922957677,-0.23200241403861407,-0.3927941357821456,-0.17569083961954554,0.7150354835923423
3.5세대::0007,3.5세대,IDLE,화,197.0,F#m,96.0,2021-01-11,True,6,2021,44.0,0.0,0.045454545454545456,0.0,1.0,False,False,True,True,False,False,False,False,0.13868900857943528,-1.1937329334606726,-0.46509324362978177,-0.5998428311686754,-0.9700996153125653,0.356175996782391,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0016,4세대 걸그룹,STAYC,ASAP,194.0,F,132.0,2021-04-08,True,5,2021,39.0,0.2564102564102564,0.0,0.0,0.7368421052631579,False,True,False,False,False,True,True,False,0.0006247252638711651,0.57683739066556,-1.1282261909986961,-1.0084903826121934,1.1495641421921148,-0.3927941357821456,-0.17569083961954554,0.15011446382547464
3.5세대::0021,3.5세대,ITZY,마.피.아 In the morning,179.0,F#m,140.0,2021-04-30,True,6,2021,43.0,0.2558139534883721,0.0,0.0,0.6666666666666666,False,False,True,True,False,False,False,False,-0.6896966913139494,0.9702974626936116,-0.46509324362978177,-0.681572341457379,1.144634691593267,-0.3927941357821456,-0.17569083961954554,-0.14162878581938657
3세대 걸그룹::0032,3세대 걸그룹,오마이걸,Dun Dun Dance,224.0,E,115.0,2021-05-10,True,6,2021,48.0,0.020833333333333332,0.0,0.0,0.9787234042553191,False,True,False,False,True,False,True,False,1.3812675584195122,-0.25926526239404984,-0.46509324362978177,-0.27292479001386105,-0.79787693501531,-0.3927941357821456,-0.17569083961954554,1.1556975796226558
3.5세대::0069,3.5세대,프로미스나인,WE GO,176.0,Gb,124.0,2021-05-17,True,6,2021,40.0,0.1,0.0,0.0,0.9487179487179487,False,True,False,True,False,False,False,False,-0.8277609746295135,0.1833773186375083,-0.46509324362978177,-0.9267608723234898,-0.14343074988573992,-0.3927941357821456,-0.17569083961954554,1.0309546598686132
4세대 걸그룹::0019,4세대 걸그룹,STAYC,색안경,197.0,Gb,148.0,2021-09-06,True,6,2021,48.0,0.125,0.0,0.0,0.8723404255319149,False,True,False,False,False,True,True,False,0.13868900857943528,1.3637575347216633,-0.46509324362978177,-0.27292479001386105,0.06323646647096635,-0.3927941357821456,-0.17569083961954554,0.7134272277674144
3.5세대::0022,3.5세대,ITZY,LOCO,188.0,Fm,102.0,2021-09-24,True,7,2021,44.0,0.11363636363636363,0.0,0.0,0.5348837209302325,False,False,True,True,False,False,False,False,-0.27550384136725703,-0.8986378794396338,0.1980397037391327,-0.5998428311686754,-0.030703177327536555,-0.3927941357821456,-0.17569083961954554,-0.6894954697454923
4세대 걸그룹::0002,4세대 걸그룹,aespa,Savage,238.0,A,74.0,2021-10-05,True,7,2021,48.0,0.08333333333333333,0.0,0.0,0.3829787234042553,False,True,False,False,False,True,True,False,2.025567547225478,-2.2757481315378145,0.1980397037391327,-0.27292479001386105,-0.2812088941235442,-0.3927941357821456,-0.17569083961954554,-1.3210163907666979
4세대 걸그룹::0023,4세대 걸그룹,IVE,ELEVEN,178.0,E,120.0,2021-12-01,True,7,2021,52.0,0.3076923076923077,0.0,0.0,0.6274509803921569,False,True,False,False,False,True,True,False,-0.7357181190858041,-0.013352717376517543,0.1980397037391327,0.05399325114095331,1.5734968936930511,-0.3927941357821456,-0.17569083961954554,-0.30466177826798535
4세대 걸그룹::0038,4세대 걸그룹,Kep1er,WA DA DA,183.0,Fm,126.0,2022-01-03,True,6,2022,44.0,0.1590909090909091,0.0,0.0,0.3023255813953488,False,False,True,False,False,True,True,False,-0.5056109802265306,0.2817423366445212,-0.46509324362978177,-0.5998428311686754,0.34505539786647493,-0.3927941357821456,-0.17569083961954554,-1.6563190296150905
3.5세대::0070,3.5세대,프로미스나인,DM,203.0,A,122.0,2022-01-17,True,6,2022,44.0,0.045454545454545456,0.022727272727272728,0.0,0.9767441860465116,False,True,False,True,False,False,False,False,0.4148175752105635,0.08501230063049538,-0.46509324362978177,-0.5998428311686754,-0.5943410401185537,-0.01830906949987731,-0.17569083961954554,1.1474692940067444
4세대 걸그룹::0087,4세대 걸그룹,VIVIZ,BOP BOP!,219.0,Dm,126.0,2022-02-09,True,8,2022,64.0,0.203125,0.109375,0.0,1.0,False,False,True,False,False,True,True,False,1.1511604195602387,0.2817423366445212,0.8611726511080472,1.0347473746053963,0.7090715175856735,1.4094152457012705,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0017,4세대 걸그룹,STAYC,RUN2U,215.0,Em,130.0,2022-02-21,True,7,2022,56.0,0.21428571428571427,0.03571428571428571,0.0,0.4727272727272727,False,False,True,False,False,True,True,False,0.96707470847282,0.47847237265854703,0.1980397037391327,0.3809112922957677,0.8013336677449173,0.1956823969471331,-0.17569083961954554,-0.9479010393833666
4세대 걸그룹::0076,4세대 걸그룹,NMIXX,O.O,171.0,Em,133.0,2022-02-22,True,9,2022,64.0,0.203125,0.0,0.0,0.4603174603174603,False,False,True,False,False,True,True,False,-1.057868113488787,0.6260198996690665,1.5243055984769618,1.0347473746053963,0.7090715175856735,-0.3927941357821456,-0.17569083961954554,-0.9994928651322522
3.5세대::0008,3.5세대,IDLE,TOMBOY,174.0,G#m,124.0,2022-03-14,True,7,2022,51.0,0.11764705882352941,0.0,0.0,0.7,False,False,True,True,False,False,False,False,-0.9198038301732229,0.1833773186375083,0.1980397037391327,-0.02773625914775028,0.002451991071935065,-0.3927941357821456,-0.17569083961954554,-0.0030507422380775173
4세대 걸그룹::0024,4세대 걸그룹,IVE,LOVE DIVE,179.0,C#m,118.0,2022-04-05,True,7,2022,52.0,0.07692307692307693,0.0,0.0,0.6862745098039216,False,False,True,False,False,True,True,False,-0.6896966913139494,-0.11171773538353046,0.1980397037391327,0.05399325114095331,-0.33420048806116115,-0.3927941357821456,-0.17569083961954554,-0.06011228959508694
4세대 걸그룹::0055,4세대 걸그룹,LE SSERAFIM,FEARLESS,169.0,Am,104.0,2022-05-02,True,6,2022,48.0,0.20833333333333334,0.0,0.0,0.6170212765957447,False,False,True,False,False,True,True,False,-1.1499109690324965,-0.8002728614326209,-0.46509324362978177,-0.27292479001386105,0.7521271876599874,-0.3927941357821456,-0.17569083961954554,-0.3480216166851659
3.5세대::0071,3.5세대,프로미스나인,Stay This Way,194.0,G#m,124.0,2022-06-27,True,6,2022,44.0,0.045454545454545456,0.18181818181818182,0.0,1.0,False,False,True,True,False,False,False,False,0.0006247252638711651,0.1833773186375083,-0.46509324362978177,-0.5998428311686754,-0.5943410401185537,2.603086394476001,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0003,4세대 걸그룹,aespa,Girls,240.0,Ebm,86.0,2022-07-08,True,10,2022,72.0,0.125,0.027777777777777776,0.0,0.43661971830985913,False,False,True,False,False,True,True,False,2.1176104027691873,-1.6855580234957372,2.1874385458458763,1.688583456915025,0.06323646647096635,0.0649098341184045,-0.17569083961954554,-1.0980124668734914
3.5세대::0023,3.5세대,ITZY,SNEAKERS,180.0,G,120.0,2022-07-16,True,8,2022,60.0,0.08333333333333333,0.0,0.0,0.5932203389830508,False,True,False,True,False,False,False,False,-0.6436752635420947,-0.013352717376517543,0.8611726511080472,0.7078293334505821,-0.2812088941235442,-0.3927941357821456,-0.17569083961954554,-0.44697023777820316
4세대 걸그룹::0022,4세대 걸그룹,STAYC,BEAUTIFUL MONSTER,195.0,Gb,165.0,2022-07-19,True,6,2022,44.0,0.0,0.0,0.0,0.5581395348837209,False,True,False,False,False,True,True,False,0.04664615303572587,2.1998601877812733,-0.46509324362978177,-0.5998428311686754,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-0.5928131137585323
4세대 걸그룹::0065,4세대 걸그룹,NewJeans,Attention,177.0,Bb,105.0,2022-08-01,True,5,2022,36.0,0.3333333333333333,0.0,0.0,0.6285714285714286,False,True,False,False,False,True,True,False,-0.7817395468576588,-0.7510903524291145,-1.1282261909986961,-1.2536789134783042,1.7854632694435189,-0.3927941357821456,-0.17569083961954554,-0.300003692769454
4세대 걸그룹::0066,4세대 걸그룹,NewJeans,Hype Boy,177.0,G,100.0,2022-08-01,True,4,2022,32.0,0.03125,0.0,0.0,0.7419354838709677,False,True,False,False,False,True,True,False,-0.7817395468576588,-0.9970028974466467,-1.7913591383676106,-1.5805969546331184,-0.7117655948666823,-0.3927941357821456,-0.17569083961954554,0.17128937710615025
4세대 걸그룹::0067,4세대 걸그룹,NewJeans,Cookie,234.0,Em,79.0,2022-08-01,True,7,2022,52.0,0.3269230769230769,0.019230769230769232,0.0,0.7843137254901961,False,False,True,False,False,True,True,False,1.8414818361380594,-2.0298355865202824,0.1980397037391327,0.05399325114095331,1.732471675505902,-0.07592215662022628,-0.17569083961954554,0.3474701915264103
4세대 걸그룹::0025,4세대 걸그룹,IVE,After Like,177.0,C,125.0,2022-08-22,True,8,2022,58.0,0.27586206896551724,0.0,0.0,0.9473684210526315,False,True,False,False,False,True,True,False,-0.7817395468576588,0.23255982764101477,0.8611726511080472,0.5443703128731748,1.3103662203476423,-0.3927941357821456,-0.17569083961954554,1.0253442127600583
3세대 걸그룹::0022,3세대 걸그룹,BLACKPINK,Pink Venom,186.0,E,90.0,2022-09-16,True,6,2022,44.0,0.22727272727272727,0.045454545454545456,0.0,0.23255813953488372,False,True,False,False,True,False,True,False,-0.3675466969109665,-1.4888279874817114,-0.46509324362978177,-0.5998428311686754,0.9086932606574921,0.356175996782391,-0.17569083961954554,-1.94636609757597
3세대 걸그룹::0023,3세대 걸그룹,BLACKPINK,Shut Down,175.0,Bbm,110.0,2022-09-16,True,6,2022,46.0,0.5,0.0,0.0,1.0,False,False,True,False,True,False,True,False,-0.8737824024013682,-0.5051778074115821,-0.46509324362978177,-0.43638381059126824,3.1632447118215614,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0077,4세대 걸그룹,NMIXX,DICE,165.0,Gm,131.0,2022-09-19,True,9,2022,72.0,0.08333333333333333,0.125,0.0,0.5070422535211268,False,False,True,False,False,True,True,False,-1.3339966801199152,0.5276548816620535,1.5243055984769618,1.688583456915025,-0.2812088941235442,1.66687372877033,-0.17569083961954554,-0.8052419522650919
4세대 걸그룹::0056,4세대 걸그룹,LE SSERAFIM,ANTIFRAGILE,185.0,Fm,105.0,2022-10-17,True,7,2022,48.0,0.041666666666666664,0.0,0.0,0.2553191489361702,False,False,True,False,False,True,True,False,-0.41356812468282117,-0.7510903524291145,0.1980397037391327,-0.27292479001386105,-0.6256542547180548,-0.3927941357821456,-0.17569083961954554,-1.851740812992988
3.5세대::0009,3.5세대,IDLE,Nxde,180.0,Am,136.0,2022-10-17,True,8,2022,60.0,0.21666666666666667,0.03333333333333333,0.0,0.8305084745762712,False,False,True,True,False,False,False,False,-0.6436752635420947,0.7735674266795858,0.8611726511080472,0.7078293334505821,0.8210162597788896,0.15645062809851454,-0.17569083961954554,0.539517530088743
3.5세대::0024,3.5세대,ITZY,Cheshire,182.0,Am,99.0,2022-11-30,True,8,2022,60.0,0.16666666666666666,0.016666666666666666,0.0,0.5932203389830508,False,False,True,True,False,False,False,False,-0.5516324079983853,-1.0461854064501532,0.8611726511080472,0.7078293334505821,0.4076818270654768,-0.11817175384181554,-0.17569083961954554,-0.44697023777820316
4세대 걸그룹::0069,4세대 걸그룹,NewJeans,Ditto,187.0,F#m,134.0,2023-01-02,True,5,2023,40.0,0.0,0.125,0.0,0.8717948717948718,False,False,True,False,False,True,True,False,-0.3215252691391118,0.6752024086725729,-1.1282261909986961,-0.9267608723234898,-0.9700996153125653,1.66687372877033,-0.17569083961954554,0.7111591746809772
4세대 걸그룹::0068,4세대 걸그룹,NewJeans,OMG,212.0,Dm,127.0,2023-01-02,True,7,2023,54.0,0.0,0.0,0.0,0.7358490566037735,False,False,True,False,False,True,True,False,0.8290104251572559,0.33092484564802765,0.1980397037391327,0.21745227171836048,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,0.145986021613519
4세대 걸그룹::0053,4세대 걸그룹,H1-KEY,건물 사이에 피어난 장미,194.0,Gb,94.0,2023-01-05,True,6,2023,44.0,0.13636363636363635,0.0,0.0,0.9767441860465116,False,True,False,False,False,True,True,False,0.0006247252638711651,-1.2920979514676856,-0.46509324362978177,-0.5998428311686754,0.15717611026946912,-0.3927941357821456,-0.17569083961954554,1.1474692940067444
4세대 걸그룹::0015,4세대 걸그룹,STAYC,Teddy Bear,190.0,G,119.0,2023-02-14,True,6,2023,44.0,0.0,0.0,0.0,0.5813953488372093,False,True,False,False,False,True,True,False,-0.18346098582354764,-0.062535226380024,-0.46509324362978177,-0.5998428311686754,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-0.4961307577715723
4세대 걸그룹::0078,4세대 걸그룹,NMIXX,Love me Like This,188.0,G#m,97.0,2023-03-20,True,8,2023,54.0,0.14814814814814814,0.07407407407407407,0.0,0.5849056603773585,False,False,True,False,False,True,True,False,-0.27550384136725703,-1.144550424457166,0.8611726511080472,0.21745227171836048,0.25459500013458325,0.8277497839526546,-0.17569083961954554,-0.4815371946037295
3세대 걸그룹::0009,3세대 걸그룹,JISOO,꽃,173.0,Am,124.0,2023-03-31,True,6,2023,48.0,0.0625,0.0,0.0,0.8297872340425532,False,False,True,False,True,False,True,False,-0.9658252579450776,0.1833773186375083,-0.46509324362978177,-0.27292479001386105,-0.45343157442079945,-0.3927941357821456,-0.17569083961954554,0.5365190870253175
4세대 걸그룹::0027,4세대 걸그룹,IVE,I AM,183.0,G,122.0,2023-04-10,True,6,2023,42.0,0.09523809523809523,0.0,0.0,0.975609756097561,False,True,False,False,False,True,True,False,-0.5056109802265306,0.08501230063049538,-0.46509324362978177,-0.7633018517460826,-0.18279593395368407,-0.3927941357821456,-0.17569083961954554,1.1427530815195757
4세대 걸그룹::0026,4세대 걸그룹,IVE,Kitsch,195.0,G#m,102.0,2023-04-10,True,7,2023,50.0,0.0,0.0,0.0,0.4489795918367347,False,False,True,False,False,True,True,False,0.04664615303572587,-0.8986378794396338,0.1980397037391327,-0.10946576943645388,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-1.0466282541054865
4세대 걸그룹::0057,4세대 걸그룹,LE SSERAFIM,UNFORGIVEN,181.0,Em,104.0,2023-05-01,True,6,2023,44.0,0.09090909090909091,0.0,0.0,0.18604651162790697,False,False,True,False,False,True,True,False,-0.59765383577024,-0.8002728614326209,-0.46509324362978177,-0.5998428311686754,-0.21858246492454225,-0.3927941357821456,-0.17569083961954554,-2.1397308095498895
4세대 걸그룹::0058,4세대 걸그룹,LE SSERAFIM,"이브,프시케 그리고 푸른 수염의 아내",184.0,Eb,143.0,2023-05-01,True,6,2023,48.0,0.125,0.0,0.0,0.3829787234042553,False,True,False,False,False,True,True,False,-0.45958955245467586,1.117844989704131,-0.46509324362978177,-0.27292479001386105,0.06323646647096635,-0.3927941357821456,-0.17569083961954554,-1.3210163907666979
4세대 걸그룹::0004,4세대 걸그룹,aespa,Spicy,197.0,Em,115.0,2023-05-08,True,6,2023,44.0,0.13636363636363635,0.0,0.0,0.20930232558139536,False,False,True,False,False,True,True,False,0.13868900857943528,-0.25926526239404984,-0.46509324362978177,-0.5998428311686754,0.15717611026946912,-0.3927941357821456,-0.17569083961954554,-2.0430484535629296
3.5세대::0010,3.5세대,IDLE,퀸카,160.0,Em,130.0,2023-05-15,True,5,2023,40.0,0.0,0.0,0.0,0.9487179487179487,False,False,True,True,False,False,False,False,-1.5641038189791887,0.47847237265854703,-1.1282261909986961,-0.9267608723234898,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.0309546598686132
